ID;Year_Birth;Education;Marital_Status;Income;Kidhome;Teenhome;Dt_Customer;Recency;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;AcceptedCmp2;Complain;Response;Age;TotalSpent;TotalPurchases;TotalKids;AcceptedCmp_total;AvgSpentPerPurchase;DaySinceCustomer
2995;1957;Master;Together;66636.0;0;0;2013-08-17;64;291;10;689;84;10;0;1;3;4;9;1;0;0;0;0;0;0;0;68;1084;17;0;0;63.76;4442
1118;1956;Master;Married;50965.0;0;1;2013-02-20;87;544;13;85;8;6;29;3;10;4;5;8;1;0;0;0;0;0;0;69;685;22;1;1;31.14;4620
7789;1965;PhD;Married;84618.0;0;0;2013-11-22;96;684;100;801;21;66;0;1;6;9;10;2;0;0;1;0;0;0;0;60;1672;26;0;1;64.31;4345
3068;1990;Graduation;Married;18351.0;0;0;2013-10-29;1;1;12;9;0;14;7;1;2;0;3;7;0;0;0;0;0;0;0;35;43;6;0;0;7.17;4369
8955;1957;PhD;Together;40451.0;0;2;2014-02-16;54;35;0;4;0;0;10;1;1;1;2;5;1;0;0;0;0;0;0;68;49;5;2;1;9.8;4259
945;1965;Graduation;Together;36317.0;0;1;2013-05-22;53;87;3;25;3;2;13;2;3;0;4;7;0;0;0;0;0;0;0;60;133;9;1;0;14.78;4529
5644;1957;Graduation;Together;42213.0;0;1;2013-10-12;96;309;3;24;4;3;20;2;5;1;7;7;0;1;0;0;0;0;0;68;363;15;1;1;24.2;4386
7192;1955;Graduation;Together;65748.0;0;1;2013-04-15;58;172;73;93;95;78;34;2;2;4;10;1;0;0;0;0;0;1;0;70;545;18;1;0;30.28;4566
2324;1972;Graduation;Together;77044.0;0;1;2013-10-27;12;625;38;242;50;34;76;2;7;11;11;4;1;0;0;0;0;0;0;53;1065;31;1;1;34.35;4371
697;1969;Graduation;Together;74918.0;0;0;2013-03-12;78;972;59;913;25;19;59;1;5;9;6;3;0;0;1;0;0;0;0;56;2047;21;0;1;97.48;4600
3439;1972;Graduation;Married;56721.0;1;1;2012-10-31;64;157;6;39;6;13;75;5;4;1;5;6;0;0;0;0;0;0;0;53;296;15;2;0;19.73;4732
1506;1975;Graduation;Single;42160.0;1;1;2013-06-28;26;48;9;45;3;15;20;4;2;1;4;6;0;0;0;0;0;0;1;50;140;11;2;1;12.73;4492
232;1965;Graduation;Single;61559.0;0;1;2013-07-17;8;279;83;88;32;14;34;1;4;2;10;3;0;0;0;0;0;0;0;60;530;17;1;0;31.18;4473
8876;1963;PhD;Together;33629.0;1;1;2012-08-08;49;132;0;16;0;0;4;5;3;1;4;9;0;0;0;0;0;0;0;62;152;13;2;0;11.69;4816
4500;1991;PhD;Together;68682.0;0;0;2013-10-06;56;919;0;505;99;30;45;1;4;9;10;2;0;0;0;0;0;0;0;34;1598;24;0;0;66.58;4392
9739;1963;Graduation;Single;34377.0;0;1;2013-01-19;55;62;0;22;3;1;26;2;2;2;2;7;0;0;0;0;0;0;0;62;114;8;1;0;14.25;4652
10395;1986;Basic;Single;8940.0;1;0;2012-08-22;25;1;45;3;4;6;42;3;3;1;3;8;0;0;0;0;0;0;0;39;101;10;1;0;10.1;4802
1176;1973;Graduation;Married;26228.0;1;0;2013-09-22;50;2;6;4;3;1;9;1;1;0;2;8;0;0;0;0;0;0;0;52;25;4;1;0;6.25;4406
1627;1957;2n Cycle;Divorced;77297.0;0;0;2013-01-26;84;408;61;109;48;122;41;1;5;7;9;4;0;0;0;1;0;0;0;68;789;22;0;1;35.86;4645
938;1981;Graduation;Married;40211.0;1;1;2013-07-30;30;51;1;7;2;1;25;2;2;1;2;8;1;0;0;0;0;0;0;44;87;7;2;1;12.43;4460
2740;1958;PhD;Widow;33438.0;1;1;2013-09-22;81;62;1;16;3;2;6;4;2;1;4;5;0;0;0;0;0;0;0;67;90;11;2;0;8.18;4406
257;1959;PhD;Married;75032.0;0;1;2013-04-28;74;952;12;180;47;12;12;2;5;4;9;3;0;0;0;0;0;0;0;66;1215;20;1;0;60.75;4553
4058;1955;PhD;Single;61284.0;0;0;2013-10-12;76;618;15;106;20;7;45;1;11;2;8;6;0;1;0;0;0;0;0;70;811;22;0;1;36.86;4386
7736;1986;Graduation;Married;22518.0;1;0;2012-10-22;36;11;7;12;2;2;27;2;2;1;2;5;1;0;0;0;0;0;1;39;61;7;1;2;8.71;4741
8210;1975;Master;Married;54730.0;0;1;2013-08-15;64;318;3;17;4;7;56;5;4;1;8;4;0;0;0;0;0;0;0;50;405;18;1;0;22.5;4444
833;1955;Master;Married;38452.0;1;1;2014-03-30;62;56;0;14;0;0;2;3;3;0;3;7;0;0;0;0;0;0;0;70;72;9;2;0;8.0;4217
6230;1971;Graduation;Divorced;44421.0;1;1;2013-02-15;53;110;5;59;7;1;7;5;5;0;4;8;0;0;0;0;0;0;0;54;189;14;2;0;13.5;4625
7325;1986;PhD;Together;38197.0;1;0;2013-06-29;86;23;0;11;2;1;3;1;1;0;3;5;0;0;0;0;0;0;0;39;40;5;1;0;8.0;4491
1307;1978;Graduation;Divorced;41986.0;0;1;2014-02-09;15;27;5;8;8;3;12;3;3;0;4;4;0;0;0;0;0;0;0;47;63;10;1;0;6.3;4266
1502;1983;Graduation;Together;28427.0;1;0;2013-03-21;67;18;3;19;3;3;6;2;2;0;3;8;0;0;0;0;0;0;0;42;52;7;1;0;7.43;4591
6211;1976;PhD;Together;37395.0;1;0;2014-05-02;47;18;0;9;0;1;11;1;1;0;3;6;0;0;0;0;0;0;0;49;39;5;1;0;7.8;4184
843;1971;Graduation;Married;64722.0;1;0;2014-05-26;47;303;0;280;60;147;15;4;8;2;11;6;0;0;0;0;0;0;0;54;805;25;1;0;32.2;4160
4174;1956;Master;Together;55249.0;0;1;2014-04-17;81;97;1;19;2;0;11;1;2;1;4;3;0;0;0;0;0;0;0;69;130;8;1;0;16.25;4199
9757;1972;Graduation;Together;84906.0;0;0;2013-10-04;98;997;15;414;99;30;76;1;5;6;12;2;0;1;1;0;1;0;0;53;1631;24;0;3;67.96;4394
6918;1989;Graduation;Married;28691.0;1;0;2013-07-04;56;5;4;13;8;0;4;1;1;0;3;8;0;0;0;0;0;0;0;36;34;5;1;0;6.8;4486
286;1952;Graduation;Single;44213.0;1;1;2013-11-29;48;95;11;35;0;4;7;4;2;1;5;6;0;0;0;0;0;0;0;73;152;12;2;0;12.67;4338
11086;1984;Basic;Single;25707.0;1;0;2014-01-18;18;1;6;2;3;6;3;1;1;0;3;7;0;0;0;0;0;0;0;41;21;5;1;0;4.2;4288
1921;1967;PhD;Married;59062.0;2;1;2013-10-03;74;46;1;12;3;0;9;2;2;0;3;4;0;0;0;0;0;0;0;58;71;7;3;0;10.14;4395
4138;1962;Graduation;Single;76624.0;0;1;2014-05-24;68;411;106;147;54;115;66;1;5;10;7;1;1;0;0;0;0;0;0;63;899;23;1;1;39.09;4162
7718;1947;Master;Together;66000.0;0;0;2014-04-20;36;244;51;270;101;0;45;1;1;3;5;1;0;0;0;0;0;0;0;78;711;10;0;0;71.1;4196
1291;1978;PhD;Together;27683.0;1;0;2012-08-04;90;152;9;121;12;12;45;4;6;2;4;8;0;0;0;0;0;0;0;47;351;16;1;0;21.94;4820
6862;1971;Graduation;Divorced;1730.0;0;0;2014-05-18;65;1;1;3;1;1;1;15;0;0;0;20;0;0;0;0;0;0;0;54;8;15;0;0;0.53;4168
4136;1992;Basic;Single;7500.0;1;0;2012-12-03;63;10;17;18;8;26;40;4;3;2;2;9;0;0;0;0;0;0;0;33;119;11;1;0;10.82;4699
803;1968;Graduation;Together;40521.0;1;1;2013-04-05;82;12;0;5;0;0;4;1;0;1;2;5;0;0;0;0;0;0;0;57;21;4;2;0;5.25;4576
4298;1973;PhD;Together;20427.0;1;0;2014-03-24;63;5;0;4;0;0;1;1;1;0;2;8;0;0;0;0;0;0;0;52;10;4;1;0;2.5;4223
10833;1975;Graduation;Married;65106.0;0;1;2014-05-24;55;790;19;133;12;0;19;3;8;3;13;6;0;1;0;0;0;0;0;50;973;27;1;1;36.04;4162
9606;1965;PhD;Married;69969.0;0;0;2013-08-27;64;882;29;514;38;29;44;1;4;2;6;3;0;0;1;1;0;0;1;60;1536;13;0;3;118.15;4432
8534;1952;Graduation;Married;67433.0;0;2;2013-07-16;51;615;28;259;12;48;30;4;6;5;13;4;0;1;0;0;0;0;0;73;992;28;2;1;35.43;4474
5153;1967;PhD;Married;77766.0;0;1;2013-02-22;97;1004;59;265;115;59;27;2;11;10;11;6;1;0;0;0;0;0;1;58;1529;34;1;2;44.97;4618
961;1972;Graduation;Married;74716.0;0;1;2013-09-12;92;133;27;421;13;195;71;2;7;3;5;4;0;0;0;0;0;0;0;53;860;17;1;0;50.59;4416
5011;1963;Graduation;Divorced;68118.0;0;1;2013-10-18;51;595;23;123;10;23;154;2;8;9;4;6;0;0;0;0;0;0;0;62;928;23;1;0;40.35;4380
6653;1970;PhD;Married;55158.0;1;1;2012-07-30;72;293;0;87;4;11;23;4;7;2;5;7;0;0;0;0;0;0;1;55;418;18;2;1;23.22;4825
9094;1955;2n Cycle;Married;62972.0;0;1;2012-08-03;39;313;15;47;20;0;192;2;7;4;3;6;0;0;0;0;0;0;1;70;587;16;1;1;36.69;4821
810;1975;Graduation;Married;74190.0;0;1;2014-05-12;49;151;81;86;168;91;64;2;4;2;11;2;0;0;0;0;0;0;0;50;641;19;1;0;33.74;4174
5493;1976;Graduation;Married;39356.0;1;1;2014-03-19;21;15;0;2;0;0;6;1;1;0;2;6;1;0;0;0;0;0;0;49;23;4;2;1;5.75;4228
2147;1969;Graduation;Together;76653.0;0;0;2013-08-16;91;736;63;946;219;189;126;1;4;7;11;2;0;0;1;1;0;0;0;56;2279;23;0;2;99.09;4443
5107;1973;PhD;Divorced;35860.0;1;1;2014-05-19;37;15;0;8;4;2;20;2;1;1;2;5;1;0;0;0;0;0;0;52;49;6;2;1;8.17;4167
3979;1983;PhD;Divorced;90687.0;0;0;2013-05-22;98;982;17;672;23;34;51;1;6;2;8;2;0;0;1;0;0;0;1;42;1779;17;0;2;104.65;4529
6049;1982;Master;Together;73450.0;0;0;2013-12-05;85;1142;51;415;90;69;37;1;7;8;11;3;1;0;0;1;0;0;0;43;1804;27;0;2;66.81;4332
8147;1960;Graduation;Married;31454.0;1;1;2013-07-06;40;28;0;11;0;0;9;3;2;0;3;8;0;0;0;0;0;0;0;65;48;8;2;0;6.0;4484
1857;1952;Graduation;Single;47139.0;1;1;2014-03-06;2;46;0;12;0;2;23;2;2;1;2;7;0;0;0;0;0;0;1;73;83;7;2;1;11.86;4241
3910;1975;Graduation;Divorced;83829.0;0;0;2013-10-08;78;897;161;430;186;161;27;0;4;7;6;1;1;0;1;1;0;0;1;50;1862;17;0;4;109.53;4390
5207;1963;PhD;Married;53378.0;1;1;2012-09-24;41;489;6;152;8;6;132;10;9;4;6;8;0;0;0;0;0;0;1;62;793;29;2;1;27.34;4769
11114;1970;Graduation;Together;19656.0;1;0;2013-02-08;94;25;4;9;6;8;32;3;2;1;3;7;0;0;0;0;0;0;0;55;84;9;1;0;9.33;4632
5429;1948;PhD;Married;45579.0;0;1;2013-08-20;10;145;1;33;2;1;1;1;4;1;4;6;0;0;0;0;0;0;0;77;183;10;1;0;18.3;4439
9400;1958;2n Cycle;Single;85485.0;0;0;2014-06-21;73;630;26;611;44;18;54;1;6;6;6;2;0;0;0;0;0;0;0;67;1383;19;0;0;72.79;4134
1740;1944;Graduation;Married;55956.0;0;0;2014-04-07;22;760;38;104;50;9;38;2;7;3;4;4;0;1;0;0;0;0;0;81;999;16;0;1;62.44;4209
7488;1963;Master;Single;64191.0;0;1;2013-01-22;30;420;15;186;151;38;15;3;5;3;13;3;0;0;0;0;0;0;0;62;825;24;1;0;34.38;4649
195;1972;Graduation;Single;38808.0;1;0;2012-08-26;21;125;17;52;3;19;30;4;5;1;4;8;1;0;0;0;0;0;1;53;246;14;1;2;17.57;4798
635;1966;Master;Married;57183.0;1;1;2013-03-19;51;464;5;64;7;0;70;8;9;1;7;8;0;0;0;0;0;0;0;59;610;25;2;0;24.4;4593
7527;1968;Master;Divorced;23748.0;1;0;2012-11-21;97;6;6;29;12;15;8;3;2;1;3;8;0;0;0;0;0;0;0;57;76;9;1;0;8.44;4711
10319;1971;Graduation;Married;66303.0;0;1;2013-02-26;56;1090;12;96;16;12;60;4;3;4;11;8;0;1;0;0;0;0;0;54;1286;22;1;1;58.45;4614
2296;1975;Master;Married;37368.0;1;0;2013-12-16;4;3;2;11;2;2;10;1;1;0;2;6;1;0;0;0;0;0;0;50;30;4;1;1;7.5;4321
10637;1964;Graduation;Married;40800.0;1;2;2013-01-01;77;24;0;27;8;30;10;2;3;0;3;7;0;0;0;0;0;1;0;61;99;8;3;0;12.38;4670
2931;1978;Graduation;Divorced;71847.0;0;0;2012-09-21;95;737;21;106;55;63;210;0;6;7;9;3;0;0;0;1;0;0;0;47;1192;22;0;1;54.18;4772
907;1975;Graduation;Married;46149.0;0;1;2013-11-29;36;254;6;71;4;0;27;5;5;1;7;5;0;0;0;0;0;0;0;50;362;18;1;0;20.11;4338
3698;1983;Graduation;Together;78687.0;0;0;2012-08-09;13;817;185;687;145;55;241;1;4;6;8;2;0;0;1;0;0;0;1;42;2130;19;0;2;112.11;4815
9516;1971;2n Cycle;Divorced;49118.0;0;0;2012-08-18;90;620;54;239;99;98;119;2;9;7;10;7;0;1;0;0;1;0;1;54;1229;28;0;3;43.89;4806
679;1957;PhD;Married;37633.0;1;1;2012-09-20;49;13;4;20;0;0;1;2;1;0;3;9;0;0;0;0;0;0;0;68;38;6;2;0;6.33;4773
7384;1951;Master;Together;39767.0;0;0;2013-07-21;18;113;61;204;34;26;47;2;7;1;7;8;0;0;0;0;0;0;0;74;485;17;0;0;28.53;4469
5043;1951;Basic;Married;26997.0;0;0;2012-11-05;89;7;23;78;133;49;144;2;4;2;5;7;0;0;0;0;0;0;0;74;434;13;0;0;33.38;4727
5267;1970;Graduation;Divorced;33986.0;1;0;2013-03-14;43;16;2;18;2;1;5;1;1;0;3;7;0;0;0;0;0;0;0;55;44;5;1;0;8.8;4598
339;1972;PhD;Married;57091.0;0;1;2012-11-23;82;462;0;24;6;0;4;2;9;2;5;7;0;1;0;0;0;0;1;53;496;18;1;2;27.56;4709
2516;1969;2n Cycle;Married;46831.0;1;1;2013-06-08;84;22;2;10;6;4;34;2;1;2;2;4;0;0;0;0;0;0;0;56;78;7;2;0;11.14;4512
9010;1972;Master;Married;83151.0;0;0;2013-02-10;80;968;147;842;137;42;210;1;5;7;10;2;1;0;1;1;0;0;1;53;2346;23;0;4;102.0;4630
378;1971;Graduation;Married;52531.0;0;0;2012-12-30;68;283;112;151;51;72;125;2;7;2;10;6;0;0;0;0;0;0;0;54;794;21;0;0;37.81;4672
4808;1956;Graduation;Married;15759.0;0;0;2013-09-05;12;1;2;5;6;0;3;1;1;0;2;7;0;0;0;0;0;0;0;69;17;4;0;0;4.25;4423
5068;1971;Graduation;Single;22804.0;1;0;2013-07-31;75;14;1;7;2;1;1;1;2;0;2;9;0;0;0;0;0;0;0;54;26;5;1;0;5.2;4459
7628;1973;2n Cycle;Married;43050.0;1;0;2014-03-18;10;30;5;24;6;3;8;2;2;0;4;5;0;0;0;0;0;0;0;52;76;8;1;0;9.5;4229
7128;1977;PhD;Single;42997.0;1;1;2013-12-07;91;4;0;5;0;1;5;1;1;0;2;7;0;0;0;0;0;0;0;48;15;4;2;0;3.75;4330
2811;1963;PhD;Single;48918.0;1;1;2014-04-12;21;52;0;9;0;0;1;2;1;0;4;4;0;0;0;0;0;0;0;62;62;7;2;0;8.86;4204
3551;1954;Master;Together;60033.0;0;1;2014-03-29;28;62;1;57;19;11;48;2;2;1;5;2;0;0;0;0;0;0;0;71;198;10;1;0;19.8;4218
1663;1978;PhD;Together;34043.0;1;0;2013-10-25;97;20;2;14;3;0;10;1;2;0;2;9;0;0;0;0;0;0;0;47;49;5;1;0;9.8;4373
5543;1966;Graduation;Together;57811.0;0;1;2013-06-24;49;545;7;114;37;21;78;5;7;2;11;5;0;1;0;0;0;0;0;59;802;25;1;1;32.08;4496
1577;1946;Graduation;Married;78569.0;0;0;2014-02-19;14;558;79;622;207;175;95;1;4;6;4;1;0;0;1;0;0;0;1;79;1736;15;0;2;115.73;4256
10641;1978;Graduation;Single;7500.0;1;1;2012-12-27;5;6;5;4;13;4;25;4;2;1;3;6;0;0;0;0;0;0;0;47;57;10;2;0;5.7;4675
5336;1971;Master;Together;157733.0;1;0;2013-06-04;37;39;1;9;2;0;8;0;1;0;1;1;0;0;0;0;0;0;0;54;59;2;1;0;29.5;4516
6024;1953;Graduation;Together;94384.0;0;0;2013-03-04;62;1111;24;790;160;45;172;0;5;8;5;2;0;1;1;1;0;0;1;72;2302;18;0;4;127.89;4608
1878;1985;2n Cycle;Married;23148.0;0;0;2014-02-18;83;4;6;8;6;3;10;1;2;0;3;7;0;0;0;0;0;0;0;40;37;6;0;0;6.17;4257
3099;1970;Graduation;Divorced;44267.0;1;1;2013-02-25;48;183;5;65;3;5;49;5;5;2;4;9;0;0;0;0;0;0;0;55;310;16;2;0;19.38;4615
6055;1979;Graduation;Married;71626.0;0;0;2012-11-01;94;546;72;376;94;145;72;1;5;5;8;3;0;1;0;0;0;0;0;46;1305;19;0;1;68.68;4731
5841;1966;Graduation;Together;60894.0;0;1;2013-06-28;61;606;7;155;10;0;54;5;10;3;8;7;0;0;0;0;0;0;0;59;832;26;1;0;32.0;4492
3972;1976;Graduation;Together;50200.0;1;1;2013-04-03;70;266;6;51;8;6;64;6;7;1;5;8;0;0;0;0;0;0;0;49;401;19;2;0;21.11;4578
4394;1965;PhD;Married;81051.0;0;0;2014-05-23;43;1142;29;249;38;29;14;1;5;5;12;2;0;1;1;0;0;0;0;60;1501;23;0;2;65.26;4163
5758;1982;Graduation;Married;65169.0;0;0;2014-01-14;23;1074;0;69;0;0;46;1;10;4;13;6;1;0;1;1;1;0;1;43;1189;28;0;5;42.46;4292
6658;1972;Graduation;Together;59868.0;0;1;2013-07-22;37;771;51;154;54;10;154;7;11;2;12;6;0;0;0;0;0;0;0;53;1194;32;1;0;37.31;4468
4603;1960;PhD;Married;65695.0;0;1;2014-01-31;50;371;32;189;0;58;6;2;5;4;10;4;0;0;0;0;0;0;0;65;656;21;1;0;31.24;4275
8427;1956;Master;Single;64857.0;0;0;2012-11-23;78;556;14;717;210;0;43;1;7;5;10;4;0;0;0;0;0;0;0;69;1540;23;0;0;66.96;4709
10260;1965;Master;Together;45143.0;0;1;2013-08-26;74;202;5;74;11;5;14;3;6;1;5;7;0;0;0;0;0;0;0;60;311;15;1;0;20.73;4433
7143;1955;2n Cycle;Together;74805.0;0;1;2013-11-06;14;209;162;209;41;162;37;5;4;7;10;2;0;0;0;0;0;0;0;70;820;26;1;0;31.54;4361
8789;1989;2n Cycle;Married;59060.0;1;0;2014-01-11;77;35;40;111;36;40;12;3;3;1;7;4;0;0;0;0;0;0;0;36;274;14;1;0;19.57;4295
6197;1962;PhD;Single;27238.0;1;1;2013-04-20;39;37;0;17;0;0;3;3;3;0;3;9;0;0;0;0;0;0;0;63;57;9;2;0;6.33;4561
4554;1965;Graduation;Together;47009.0;0;1;2013-10-01;89;171;45;73;59;10;90;4;3;2;8;4;0;0;0;0;0;0;0;60;448;17;1;0;26.35;4397
4937;1973;2n Cycle;Married;46094.0;1;1;2014-06-10;62;12;2;20;3;2;5;1;1;0;3;7;0;0;0;0;0;0;0;52;44;5;2;0;8.8;4145
1920;1972;Graduation;Married;40321.0;1;1;2013-07-29;59;44;4;21;6;0;27;2;3;0;3;7;0;0;0;0;0;0;0;53;102;8;2;0;12.75;4461
8749;1984;Graduation;Together;37235.0;1;0;2014-02-01;68;20;2;9;4;6;20;1;1;1;2;4;0;0;0;0;0;0;0;41;61;5;1;0;12.2;4274
1650;1960;Master;Married;81843.0;0;0;2013-04-22;13;779;86;537;34;69;138;1;5;9;12;3;0;0;0;0;0;0;0;65;1643;27;0;0;60.85;4559
10377;1958;Master;Together;46692.0;0;1;2013-06-06;37;170;6;97;24;12;88;3;6;1;5;6;0;0;0;0;0;0;0;67;397;15;1;0;26.47;4514
9206;1968;Graduation;Together;77382.0;0;1;2014-01-07;36;491;48;231;112;105;134;2;5;7;12;1;0;0;1;0;0;0;0;57;1121;26;1;1;43.12;4299
10971;1977;Graduation;Single;37774.0;2;0;2012-09-03;28;173;8;107;7;2;176;4;7;2;3;9;1;0;0;0;0;1;1;48;473;16;2;2;29.56;4790
6398;1974;Basic;Married;18393.0;1;0;2014-03-29;2;7;10;13;16;0;4;2;3;0;3;8;0;0;0;0;0;0;0;51;50;8;1;0;6.25;4218
9212;1962;Master;Married;72828.0;0;1;2013-02-14;17;1205;0;235;19;14;205;6;6;3;13;7;0;0;0;0;0;0;0;63;1678;28;1;0;59.93;4626
7937;1982;Graduation;Married;24711.0;0;0;2014-04-18;86;10;7;25;6;3;7;1;3;0;3;7;0;0;0;0;0;0;0;43;58;7;0;0;8.29;4198
839;1975;PhD;Married;45503.0;1;0;2013-09-25;54;97;4;44;6;1;18;1;3;1;4;5;0;0;0;0;0;0;0;50;170;9;1;0;18.89;4403
4246;1982;Master;Single;6560.0;0;0;2013-12-12;2;67;11;26;4;3;262;0;1;0;1;17;0;0;0;0;0;0;0;43;373;2;0;0;186.5;4325
158;1945;PhD;Together;71604.0;0;0;2013-11-17;3;345;53;528;98;75;97;1;8;3;5;4;1;0;0;0;0;0;1;80;1196;17;0;2;70.35;4350
4832;1979;Graduation;Married;27244.0;1;0;2014-03-07;84;6;5;17;3;24;46;2;2;2;2;7;0;0;0;0;0;0;0;46;101;8;1;0;12.62;4240
5621;1969;Graduation;Married;48752.0;1;1;2012-12-12;8;73;57;100;71;15;0;5;6;1;5;9;0;0;0;0;0;0;1;56;316;17;2;1;18.59;4690
1945;1962;Graduation;Married;71434.0;0;1;2013-09-18;4;711;36;217;172;96;168;3;7;4;7;4;0;1;0;1;0;0;0;63;1400;21;1;2;66.67;4410
5147;1948;Graduation;Single;90842.0;0;0;2013-07-29;57;774;70;118;182;187;93;1;4;9;13;1;0;0;0;0;0;0;0;77;1424;27;0;0;52.74;4461
2535;1978;Master;Married;88097.0;1;0;2012-08-18;24;163;0;480;0;126;75;1;6;5;8;9;0;1;1;1;0;0;1;47;844;20;1;4;42.2;4806
11039;1975;Graduation;Married;51948.0;0;1;2013-09-17;51;82;33;54;71;30;41;2;5;2;4;5;0;0;0;0;0;0;0;50;311;13;1;0;23.92;4411
9495;1982;Graduation;Together;71853.0;0;0;2013-05-08;29;358;108;413;141;97;32;1;2;8;6;1;0;0;0;0;0;0;0;43;1149;17;0;0;67.59;4543
9635;1983;Master;Married;35876.0;0;0;2014-04-20;13;66;2;40;4;3;14;1;3;1;3;6;0;0;0;0;0;0;0;42;129;8;0;0;16.12;4196
2173;1952;Graduation;Widow;40049.0;0;1;2013-10-16;23;13;6;7;0;3;3;1;1;0;3;6;0;0;0;0;0;0;0;73;32;5;1;0;6.4;4382
942;1982;Graduation;Single;39660.0;1;0;2012-08-08;36;139;13;78;20;13;36;3;7;1;3;9;0;0;0;0;0;0;1;43;299;14;1;1;21.36;4816
9386;1962;Graduation;Together;50127.0;0;1;2014-05-29;88;274;0;21;4;6;15;1;5;1;6;6;0;1;0;0;0;0;0;63;320;13;1;1;24.62;4157
5510;1977;Master;Married;43263.0;0;1;2012-11-21;2;262;6;61;0;10;102;3;5;2;6;5;0;0;0;0;0;0;0;48;441;16;1;0;27.56;4711
873;1949;Master;Married;62845.0;1;1;2012-10-01;3;1099;0;45;0;0;34;11;3;4;10;8;0;1;0;0;0;0;1;76;1178;28;2;2;42.07;4762
2253;1990;Graduation;Married;18929.0;0;0;2013-02-16;15;32;0;8;23;4;18;1;1;0;4;6;0;0;0;0;0;0;0;35;85;6;0;0;14.17;4624
5181;1982;Basic;Single;24367.0;1;0;2013-03-20;58;2;4;2;0;11;5;1;1;0;2;9;0;0;0;0;0;0;0;43;24;4;1;0;6.0;4592
979;1975;Graduation;Single;33249.0;1;0;2013-02-20;11;6;10;21;19;14;42;2;2;1;3;6;0;0;0;0;0;0;0;50;112;8;1;0;14.0;4620
10390;1959;2n Cycle;Married;26887.0;0;1;2013-02-10;27;6;7;4;3;4;6;1;1;0;3;6;0;0;0;0;0;0;0;66;30;5;1;0;6.0;4630
4698;1983;PhD;Married;50150.0;0;0;2013-06-20;32;135;46;92;65;61;11;2;5;2;7;5;0;0;0;0;0;0;0;42;410;16;0;0;25.62;4500
7793;1976;Graduation;Together;62061.0;0;1;2013-08-31;12;641;7;84;0;30;38;3;10;4;7;6;0;1;0;0;0;0;0;49;800;24;1;1;33.33;4428
1745;1962;PhD;Divorced;85696.0;0;0;2013-05-03;88;714;76;395;116;0;12;1;4;6;9;1;0;0;0;0;0;0;1;63;1313;20;0;1;65.65;4548
10590;1956;PhD;Together;76542.0;0;0;2013-03-30;91;794;73;573;0;29;14;1;4;8;10;2;0;0;0;0;0;0;0;69;1483;23;0;0;64.48;4582
5080;1993;Graduation;Single;70515.0;0;0;2013-10-21;12;420;0;452;182;64;140;1;6;6;4;2;0;0;0;0;0;0;1;32;1258;17;0;1;74.0;4377
8369;1987;Graduation;Together;18227.0;1;0;2012-11-08;21;1;2;7;4;3;11;1;0;1;2;8;0;0;0;0;0;0;0;38;28;4;1;0;7.0;4724
5232;1965;Graduation;Married;69139.0;0;1;2014-01-27;23;86;12;75;33;15;6;1;4;1;5;4;0;0;0;0;0;0;0;60;227;11;1;0;20.64;4279
2407;1982;Graduation;Married;69109.0;0;0;2012-11-09;10;823;25;459;124;29;95;1;6;6;7;4;0;0;1;0;0;0;1;43;1555;20;0;2;77.75;4723
3834;1962;Graduation;Single;69627.0;0;1;2013-03-17;35;231;161;215;171;30;53;2;8;2;11;5;0;0;0;0;0;0;0;63;861;23;1;0;37.43;4595
7912;1978;Graduation;Married;38136.0;1;0;2013-04-22;69;8;15;27;0;20;33;2;3;1;2;8;1;0;0;0;0;0;0;47;103;8;1;1;12.88;4559
7712;1946;PhD;Single;62159.0;0;0;2014-04-28;68;182;17;259;77;70;29;1;6;2;10;4;0;0;0;0;0;0;0;79;634;19;0;0;33.37;4188
1065;1963;Graduation;Single;80695.0;0;0;2013-12-29;85;557;129;984;193;37;18;1;5;8;5;2;0;0;0;0;0;0;0;62;1918;19;0;0;100.95;4308
7275;1971;Master;Single;33316.0;1;1;2013-10-04;34;79;1;31;4;4;12;3;2;1;4;6;0;0;0;0;0;0;0;54;131;10;2;0;13.1;4394
1343;1968;Graduation;Together;58554.0;1;1;2012-09-26;55;368;24;68;38;0;88;6;8;2;6;7;0;0;0;0;0;0;0;57;586;22;2;0;26.64;4767
1384;1992;Basic;Married;17256.0;1;0;2013-11-23;10;6;4;14;8;8;22;2;2;1;2;8;1;0;0;0;0;0;0;33;62;7;1;1;8.86;4344
9967;1974;Graduation;Divorced;53034.0;1;1;2013-05-30;30;160;15;196;15;11;50;8;6;1;7;8;0;0;0;0;0;0;0;51;447;22;2;0;20.32;4521
6181;1950;2n Cycle;Together;52203.0;0;0;2012-07-31;36;488;21;238;56;108;28;1;8;7;11;6;0;0;0;0;0;0;0;75;939;27;0;0;34.78;4824
10507;1977;2n Cycle;Divorced;59601.0;0;1;2013-07-25;14;691;7;69;0;7;23;4;2;2;7;8;0;1;0;0;0;0;0;48;797;15;1;1;53.13;4465
